transcript_id	gene_id
YKL184W_mRNA	SPE1
YOL052C_mRNA	SPE2
YPR069C_mRNA	SPE3
YLR146C_mRNA	SPE4
YEL031W_mRNA	SPF1
YGR236C_mRNA	SPG1
YDR504C_mRNA	SPG3
YMR107W_mRNA	SPG4
YMR191W_mRNA	SPG5
YLR313C_mRNA	SPH1
YER150W_mRNA	SPI1
YHR136C_mRNA	SPL2
YPR133C_mRNA	SPN1
YNL012W_mRNA	SPO1
YNL012W_pre-mRNA	SPO1
YHL022C_mRNA	SPO11
YHR152W_mRNA	SPO12
YHR014W_mRNA	SPO13
YKR031C_mRNA	SPO14
YHR153C_mRNA	SPO16
YPL130W_mRNA	SPO19
YMR017W_mRNA	SPO20
YOL091W_mRNA	SPO21
YIL073C_mRNA	SPO22
YIL073C_pre-mRNA	SPO22
YBR250W_mRNA	SPO23
YPR036W-A_mRNA	SPO24
YAL009W_mRNA	SPO7
YDR104C_mRNA	SPO71
YER046W_mRNA	SPO73
YGL170C_mRNA	SPO74
YLL005C_mRNA	SPO75
YLR341W_mRNA	SPO77
YPL138C_mRNA	SPP1
YOR148C_mRNA	SPP2
YBR152W_mRNA	SPP381
YLR424W_mRNA	SPP382
YDR464W_mRNA	SPP41
YOR190W_mRNA	SPR1
YOR214C_mRNA	SPR2
YDR218C_mRNA	SPR28
YGR059W_mRNA	SPR3
YER115C_mRNA	SPR6
YDR523C_mRNA	SPS1
YHR139C_mRNA	SPS100
YNL204C_mRNA	SPS18
YNL202W_mRNA	SPS19
YDR522C_mRNA	SPS2
YCL048W_mRNA	SPS22
YOR313C_mRNA	SPS4
YJL127C_mRNA	SPT10
YPL175W_mRNA	SPT14
YPL175W_pre-mRNA	SPT14
YER148W_mRNA	SPT15
YGL207W_mRNA	SPT16
YER161C_mRNA	SPT2
YOL148C_mRNA	SPT20
YMR179W_mRNA	SPT21
YKL020C_mRNA	SPT23
YDR392W_mRNA	SPT3
YGR063C_mRNA	SPT4
YML010W_mRNA	SPT5
YGR116W_mRNA	SPT6
YBR081C_mRNA	SPT7
YLR055C_mRNA	SPT8
YNL224C_mRNA	SQS1
YIR012W_mRNA	SQT1
YHR041C_mRNA	SRB2
YHR041C_pre-mRNA	SRB2
YER022W_mRNA	SRB4
YGR104C_mRNA	SRB5
YBR253W_mRNA	SRB6
YDR308C_mRNA	SRB7
YCR081W_mRNA	SRB8
YML034W_mRNA	SRC1
YML034W_pre-mRNA	SRC1
YCR018C_mRNA	SRD1
YDL133W_mRNA	SRF1
SRG1	SRG1
YOR247W_mRNA	SRL1
YLR082C_mRNA	SRL2
YKR091W_mRNA	SRL3
YPL033C_mRNA	SRL4
YGL097W_mRNA	SRM1
YLR119W_mRNA	SRN2
YPR032W_mRNA	SRO7
YBL106C_mRNA	SRO77
YCL037C_mRNA	SRO9
YNL189W_mRNA	SRP1
YDR292C_mRNA	SRP101
YKL154W_mRNA	SRP102
YDL092W_mRNA	SRP14
YKL122C_mRNA	SRP21
YKR092C_mRNA	SRP40
YPR088C_mRNA	SRP54
YPL243W_mRNA	SRP68
YPL210C_mRNA	SRP72
YJL092W_mRNA	SRS2
YMR101C_mRNA	SRT1
YNL138W_mRNA	SRV2
YKL086W_mRNA	SRX1
YKL218C_mRNA	SRY1
YAL005C_mRNA	SSA1
YLL024C_mRNA	SSA2
YBL075C_mRNA	SSA3
YER103W_mRNA	SSA4
YDL229W_mRNA	SSB1
YNL209W_mRNA	SSB2
YJR045C_mRNA	SSC1
YDR293C_mRNA	SSD1
YPL106C_mRNA	SSE1
YBR169C_mRNA	SSE2
YHR066W_mRNA	SSF1
YDR312W_mRNA	SSF2
YBR283C_mRNA	SSH1
YKL124W_mRNA	SSH4
YLR006C_mRNA	SSK1
YNR031C_mRNA	SSK2
YCR073C_mRNA	SSK22
YLR005W_mRNA	SSL1
YIL143C_mRNA	SSL2
YIL030C_mRNA	SSM4
YDR443C_mRNA	SSN2
YPL042C_mRNA	SSN3
YNL025C_mRNA	SSN8
YPL232W_mRNA	SSO1
YMR183C_mRNA	SSO2
YHR184W_mRNA	SSP1
YLR250W_mRNA	SSP120
YOR242C_mRNA	SSP2
YLR369W_mRNA	SSQ1
YDR086C_mRNA	SSS1
YLR452C_mRNA	SST2
YPL092W_mRNA	SSU1
YNL222W_mRNA	SSU72
YDR160W_mRNA	SSY1
YJL156C_mRNA	SSY5
YHR064C_mRNA	SSZ1
YNL309W_mRNA	STB1
YMR053C_mRNA	STB2
YDR169C_mRNA	STB3
YMR019W_mRNA	STB4
YHR178W_mRNA	STB5
YKL072W_mRNA	STB6
YOR047C_mRNA	STD1
YLR362W_mRNA	STE11
YHR084W_mRNA	STE12
YOR219C_mRNA	STE13
YDR410C_mRNA	STE14
YJR086W_mRNA	STE18
YFL026W_mRNA	STE2
YHL007C_mRNA	STE20
YLR389C_mRNA	STE23
YJR117W_mRNA	STE24
YKL178C_mRNA	STE3
YOR212W_mRNA	STE4
YDR103W_mRNA	STE5
YCL032W_mRNA	STE50
YKL209C_mRNA	STE6
YDL159W_mRNA	STE7
YDL130W-A_mRNA	STF1
YGR008C_mRNA	STF2
YIL126W_mRNA	STH1
YOR027W_mRNA	STI1
YDR536W_mRNA	STL1
YLR150W_mRNA	STM1
YDR082W_mRNA	STN1
YMR125W_mRNA	STO1
YMR125W_pre-mRNA	STO1
YDR463W_mRNA	STP1
YHR006W_mRNA	STP2
YCL008C_mRNA	STP22
YLR375W_mRNA	STP3
YDL048C_mRNA	STP4
YJR130C_mRNA	STR2
YGL184C_mRNA	STR3
YIR011C_mRNA	STS1
YGL022W_mRNA	STT3
YLR305C_mRNA	STT4
YBL034C_mRNA	STU1
YLR045C_mRNA	STU2
YMR054W_mRNA	STV1
YGL169W_mRNA	SUA5
YPR086W_mRNA	SUA7
YMR039C_mRNA	SUB1
YDL084W_mRNA	SUB2
YIL162W_mRNA	SUC2
YPR151C_mRNA	SUE1
YNL244C_mRNA	SUI1
YJR007W_mRNA	SUI2
YPL237W_mRNA	SUI3
YBR294W_mRNA	SUL1
YLR092W_mRNA	SUL2
YDR310C_mRNA	SUM1
YNL066W_mRNA	SUN4
YNL066W_pre-mRNA	SUN4
YDR172W_mRNA	SUP35
YBR143C_mRNA	SUP45
YPL057C_mRNA	SUR1
YDR297W_mRNA	SUR2
YML052W_mRNA	SUR7
YBR111W-A_mRNA	SUS1
YBR111W-A_pre-mRNA	SUS1
YGL162W_mRNA	SUT1
YPR009W_mRNA	SUT2
YPL029W_mRNA	SUV3
YDR346C_mRNA	SVF1
YPL032C_mRNA	SVL3
YHR181W_mRNA	SVP26
YPL163C_mRNA	SVS1
YDR320C_mRNA	SWA2
YAL011W_mRNA	SWC3
YGR002C_mRNA	SWC4
YBR231C_mRNA	SWC5
YLR385C_mRNA	SWC7
YAR003W_mRNA	SWD1
YKL018W_mRNA	SWD2
YBR175W_mRNA	SWD3
YJL187C_mRNA	SWE1
YDR126W_mRNA	SWF1
YAR042W_mRNA	SWH1
YPL016W_mRNA	SWI1
YJL176C_mRNA	SWI3
YER111C_mRNA	SWI4
YDR146C_mRNA	SWI5
YLR182W_mRNA	SWI6
YDR260C_mRNA	SWM1
YNR004W_mRNA	SWM2
YMR149W_mRNA	SWP1
YFL049W_mRNA	SWP82
YDR334W_mRNA	SWR1
YNL081C_mRNA	SWS2
YOR166C_mRNA	SWT1
YNL187W_mRNA	SWT21
YDR395W_mRNA	SXM1
YOR179C_mRNA	SYC1
YDR416W_mRNA	SYF1
YGR129W_mRNA	SYF2
YIL047C_mRNA	SYG1
YPL105C_mRNA	SYH1
YLR251W_mRNA	SYM1
YAL014C_mRNA	SYN8
YDL063C_mRNA	SYO1
YCR030C_mRNA	SYP1
YJL004C_mRNA	SYS1
YPR095C_mRNA	SYT1
YGL243W_mRNA	TAD1
YJL035C_mRNA	TAD2
YLR316C_mRNA	TAD3
YLR316C_pre-mRNA	TAD3
YBR261C_mRNA	TAE1
YGR274C_mRNA	TAF1
YDR167W_mRNA	TAF10
YML015C_mRNA	TAF11
YDR145W_mRNA	TAF12
YML098W_mRNA	TAF13
YPL129W_mRNA	TAF14
YPL129W_pre-mRNA	TAF14
YCR042C_mRNA	TAF2
YPL011C_mRNA	TAF3
YMR005W_mRNA	TAF4
YBR198C_mRNA	TAF5
YGL112C_mRNA	TAF6
YMR227C_mRNA	TAF7
YML114C_mRNA	TAF8
YMR236W_mRNA	TAF9
YCR060W_mRNA	TAH1
YJR046W_mRNA	TAH11
YPR048W_mRNA	TAH18
YLR354C_mRNA	TAL1
YGR046W_mRNA	TAM41
YGL232W_mRNA	TAN1
YGL232W_pre-mRNA	TAN1
YIL129C_mRNA	TAO3
YMR028W_mRNA	TAP42
YLR154W-C_mRNA	TAR1
YBR069C_mRNA	TAT1
YOL020W_mRNA	TAT2
YJL083W_mRNA	TAX4
YPR140W_mRNA	TAZ1
YPL128C_mRNA	TBF1
YBR150C_mRNA	TBS1
YEL048C_mRNA	TCA17
YOR086C_mRNA	TCB1
YNL087W_mRNA	TCB2
YML072C_mRNA	TCB3
YHR003C_mRNA	TCD1
YKL027W_mRNA	TCD2
YBR044C_mRNA	TCM62
YPL180W_mRNA	TCO89
YDR212W_mRNA	TCP1
YMR291W_mRNA	TDA1
YGR205W_mRNA	TDA10
YHR159W_mRNA	TDA11
YER071C_mRNA	TDA2
YHR009C_mRNA	TDA3
YJR116W_mRNA	TDA4
YLR426W_mRNA	TDA5
YLR426W_pre-mRNA	TDA5
YPR157W_mRNA	TDA6
YNL176C_mRNA	TDA7
YAL064C-A_mRNA	TDA8
YML081W_mRNA	TDA9
YJL052W_mRNA	TDH1
YJR009C_mRNA	TDH2
YGR192C_mRNA	TDH3
YBR223C_mRNA	TDP1
YOR337W_mRNA	TEA1
YBR083W_mRNA	TEC1
YIL039W_mRNA	TED1
YPR080W_mRNA	TEF1
YBR118W_mRNA	TEF2
YKL081W_mRNA	TEF4
YKL081W_pre-mRNA	TEF4
YBL088C_mRNA	TEL1
YGR099W_mRNA	TEL2
YML064C_mRNA	TEM1
YLR010C_mRNA	TEN1
YNL128W_mRNA	TEP1
YJR019C_mRNA	TES1
YNL253W_mRNA	TEX1
YKL028W_mRNA	TFA1
YKR062W_mRNA	TFA2
YDR311W_mRNA	TFB1
YPL122C_mRNA	TFB2
YDR460W_mRNA	TFB3
YPR056W_mRNA	TFB4
YDR079C-A_mRNA	TFB5
YOR352W_mRNA	TFB6
YBR123C_mRNA	TFC1
YAL001C_mRNA	TFC3
YAL001C_pre-mRNA	TFC3
YGR047C_mRNA	TFC4
YDR362C_mRNA	TFC6
YOR110W_mRNA	TFC7
YPL007C_mRNA	TFC8
YGR186W_mRNA	TFG1
YGR005C_mRNA	TFG2
YLR178C_mRNA	TFS1
YKL140W_mRNA	TGL1
YDR058C_mRNA	TGL2
YMR313C_mRNA	TGL3
YKR089C_mRNA	TGL4
YOR081C_mRNA	TGL5
YPL157W_mRNA	TGS1
YGR024C_mRNA	THG1
YJR156C_mRNA	THI11
YNL332W_mRNA	THI12
YDL244W_mRNA	THI13
YBR240C_mRNA	THI2
YOL055C_mRNA	THI20
YPL258C_mRNA	THI21
YPR121W_mRNA	THI22
YDL080C_mRNA	THI3
YGR144W_mRNA	THI4
YFL058W_mRNA	THI5
YPL214C_mRNA	THI6
YLR237W_mRNA	THI7
YOR192C_mRNA	THI72
YLR004C_mRNA	THI73
YDR438W_mRNA	THI74
YOR143C_mRNA	THI80
YER063W_mRNA	THO1
YNL139C_mRNA	THO2
YOL072W_mRNA	THP1
YHR167W_mRNA	THP2
YPR045C_mRNA	THP3
YHR025W_mRNA	THR1
YCR053W_mRNA	THR4
YIL078W_mRNA	THS1
YKR059W_mRNA	TIF1
YMR260C_mRNA	TIF11
YJL138C_mRNA	TIF2
YPR163C_mRNA	TIF3
YMR146C_mRNA	TIF34
YDR429C_mRNA	TIF35
YGR162W_mRNA	TIF4631
YGL049C_mRNA	TIF4632
YPR041W_mRNA	TIF5
YPR016C_mRNA	TIF6
YHR005C-A_mRNA	TIM10
YDR322C-A_mRNA	TIM11
YBR091C_mRNA	TIM12
YGR181W_mRNA	TIM13
YJL143W_mRNA	TIM17
YOR297C_mRNA	TIM18
YGR033C_mRNA	TIM21
YDL217C_mRNA	TIM22
YNR017W_mRNA	TIM23
YIL022W_mRNA	TIM44
YPL063W_mRNA	TIM50
YJL054W_mRNA	TIM54
YJR135W-A_mRNA	TIM8
YEL020W-A_mRNA	TIM9
YBR067C_mRNA	TIP1
YGL145W_mRNA	TIP20
YPR040W_mRNA	TIP41
YER011W_mRNA	TIR1
YOR010C_mRNA	TIR2
YIL011W_mRNA	TIR3
YOR009W_mRNA	TIR4
YLR136C_mRNA	TIS11
YPR074C_mRNA	TKL1
YBR117C_mRNA	TKL2
YDR468C_mRNA	TLG1
YOL018C_mRNA	TLG2
YLR327C_mRNA	TMA10
YIL137C_mRNA	TMA108
YOR252W_mRNA	TMA16
YDL110C_mRNA	TMA17
YKL056C_mRNA	TMA19
YER007C-A_mRNA	TMA20
YER007C-A_pre-mRNA	TMA20
YJR014W_mRNA	TMA22
YMR269W_mRNA	TMA23
YOR091W_mRNA	TMA46
YDR117C_mRNA	TMA64
YLR262C-A_mRNA	TMA7
YOR052C_mRNA	TMC1
YDR107C_mRNA	TMN2
YER113C_mRNA	TMN3
YDR105C_mRNA	TMS1
YER175C_mRNA	TMT1
YGR260W_mRNA	TNA1
YOR194C_mRNA	TOA1
YKL058W_mRNA	TOA2
YBL054W_mRNA	TOD6
YNL273W_mRNA	TOF1
YKR010C_mRNA	TOF2
YER184C_mRNA	TOG1
YJL093C_mRNA	TOK1
YDR457W_mRNA	TOM1
YGR082W_mRNA	TOM20
YNL131W_mRNA	TOM22
YMR203W_mRNA	TOM40
YPR133W-A_mRNA	TOM5
YOR045W_mRNA	TOM6
YNL070W_mRNA	TOM7
YNL121C_mRNA	TOM70
YHR117W_mRNA	TOM71
YOL006C_mRNA	TOP1
YNL088W_mRNA	TOP2
YLR234W_mRNA	TOP3
YJR066W_mRNA	TOR1
YKL203C_mRNA	TOR2
YBR162C_mRNA	TOS1
YGR221C_mRNA	TOS2
YGL179C_mRNA	TOS3
YLR183C_mRNA	TOS4
YNL300W_mRNA	TOS6
YGL096W_mRNA	TOS8
YER049W_mRNA	TPA1
YGR096W_mRNA	TPC1
YAL016W_mRNA	TPD3
YDR050C_mRNA	TPI1
YJL164C_mRNA	TPK1
YPL203W_mRNA	TPK2
YKL166C_mRNA	TPK3
YNL079C_mRNA	TPM1
YIL138C_mRNA	TPM2
YGL186C_mRNA	TPN1
YLL028W_mRNA	TPO1
YGR138C_mRNA	TPO2
YPR156C_mRNA	TPO3
YOR273C_mRNA	TPO4
YKL174C_mRNA	TPO5
YMR156C_mRNA	TPP1
YBR126C_mRNA	TPS1
YDR074W_mRNA	TPS2
YMR261C_mRNA	TPS3
YOL102C_mRNA	TPT1
YHR099W_mRNA	TRA1
YPL176C_mRNA	TRE1
YOR256C_mRNA	TRE2
YNL299W_mRNA	TRF5
YMR233W_mRNA	TRI1
YJL129C_mRNA	TRK1
YKR050W_mRNA	TRK2
YJL087C_mRNA	TRL1
YDR120C_mRNA	TRM1
YOL093W_mRNA	TRM10
YOL124C_mRNA	TRM11
YNR046W_mRNA	TRM112
YML005W_mRNA	TRM12
YOL125W_mRNA	TRM13
YKR056W_mRNA	TRM2
YDL112W_mRNA	TRM3
YPL030W_mRNA	TRM44
YHR070W_mRNA	TRM5
YBR061C_mRNA	TRM7
YMR259C_mRNA	TRM732
YDL201W_mRNA	TRM8
YDR165W_mRNA	TRM82
YML014W_mRNA	TRM9
YDR007W_mRNA	TRP1
YER090W_mRNA	TRP2
YKL211C_mRNA	TRP3
YDR354W_mRNA	TRP4
YGL026C_mRNA	TRP5
YDR353W_mRNA	TRR1
YHR106W_mRNA	TRR2
YDR407C_mRNA	TRS120
YMR218C_mRNA	TRS130
YBR254C_mRNA	TRS20
YDR246W_mRNA	TRS23
YDR472W_mRNA	TRS31
YOR115C_mRNA	TRS33
YGR166W_mRNA	TRS65
YDR108W_mRNA	TRS85
YLR043C_mRNA	TRX1
YGR209C_mRNA	TRX2
YCR083W_mRNA	TRX3
YKR079C_mRNA	TRZ1
YML028W_mRNA	TSA1
YDR453C_mRNA	TSA2
YBR265W_mRNA	TSC10
YER093C_mRNA	TSC11
YDL015C_mRNA	TSC13
YBR058C-A_mRNA	TSC3
YML100W_mRNA	TSL1
YDL060W_mRNA	TSR1
YLR435W_mRNA	TSR2
YOR006C_mRNA	TSR3
YOL022C_mRNA	TSR4
YKL033W_mRNA	TTI1
YJR136C_mRNA	TTI2
YML085C_mRNA	TUB1
YML085C_pre-mRNA	TUB1
YFL037W_mRNA	TUB2
YML124C_mRNA	TUB3
YML124C_pre-mRNA	TUB3
YLR212C_mRNA	TUB4
YOR187W_mRNA	TUF1
YKL034W_mRNA	TUL1
YOR251C_mRNA	TUM1
YCR084C_mRNA	TUP1
YLR425W_mRNA	TUS1
YDR100W_mRNA	TVP15
YMR071C_mRNA	TVP18
YDR084C_mRNA	TVP23
YKR088C_mRNA	TVP38
YGR080W_mRNA	TWF1
YOR344C_mRNA	TYE7
YBR166C_mRNA	TYR1
YGR185C_mRNA	TYS1
YPL207W_mRNA	TYW1
YGL050W_mRNA	TYW3
YOR295W_mRNA	UAF30
YKL210W_mRNA	UBA1
YDR390C_mRNA	UBA2
YPR066W_mRNA	UBA3
YHR111W_mRNA	UBA4
YDR177W_mRNA	UBC1
YOR339C_mRNA	UBC11
YLR306W_mRNA	UBC12
YLR306W_pre-mRNA	UBC12
YDR092W_mRNA	UBC13
YDR092W_pre-mRNA	UBC13
YBR082C_mRNA	UBC4
YBR082C_pre-mRNA	UBC4
YDR059C_mRNA	UBC5
YDR059C_pre-mRNA	UBC5
YER100W_mRNA	UBC6
YMR022W_mRNA	UBC7
YEL012W_mRNA	UBC8
YEL012W_pre-mRNA	UBC8
YDL064W_mRNA	UBC9
YDL064W_pre-mRNA	UBC9
YLL039C_mRNA	UBI4
YDL122W_mRNA	UBP1
YNL186W_mRNA	UBP10
YKR098C_mRNA	UBP11
YJL197W_mRNA	UBP12
YBL067C_mRNA	UBP13
YBR058C_mRNA	UBP14
YMR304W_mRNA	UBP15
YPL072W_mRNA	UBP16
YOR124C_mRNA	UBP2
YER151C_mRNA	UBP3
YER144C_mRNA	UBP5
YFR010W_mRNA	UBP6
YIL156W_mRNA	UBP7
YMR223W_mRNA	UBP8
YER098W_mRNA	UBP9
YGR184C_mRNA	UBR1
YLR024C_mRNA	UBR2
YBR165W_mRNA	UBS1
YML013W_mRNA	UBX2
YDL091C_mRNA	UBX3
YMR067C_mRNA	UBX4
YDR330W_mRNA	UBX5
YJL048C_mRNA	UBX6
YBR273C_mRNA	UBX7
YGR048W_mRNA	UFD1
YDL190C_mRNA	UFD2
YKL010C_mRNA	UFD4
YOR075W_mRNA	UFE1
YML088W_mRNA	UFO1
YGR019W_mRNA	UGA1
YBR006W_mRNA	UGA2
YDL170W_mRNA	UGA3
YDL210W_mRNA	UGA4
YDR470C_mRNA	UGO1
YKL035W_mRNA	UGP1
YDL169C_mRNA	UGX2
YAR027W_mRNA	UIP3
YPL186C_mRNA	UIP4
YKR044W_mRNA	UIP5
YPL003W_mRNA	ULA1
YFR026C_mRNA	ULI1
YPL020C_mRNA	ULP1
YIL031W_mRNA	ULP2
YOR191W_mRNA	ULS1
YPL139C_mRNA	UME1
YDR207C_mRNA	UME6
YBR173C_mRNA	UMP1
YML021C_mRNA	UNG1
YDR213W_mRNA	UPC2
YGR072W_mRNA	UPF3
YLR193C_mRNA	UPS1
YLR168C_mRNA	UPS2
YDR185C_mRNA	UPS3
YKL216W_mRNA	URA1
YMR271C_mRNA	URA10
YJL130C_mRNA	URA2
YJL130C_pre-mRNA	URA2
YEL021W_mRNA	URA3
YLR420W_mRNA	URA4
YML106W_mRNA	URA5
YKL024C_mRNA	URA6
YBL039C_mRNA	URA7
YJR103W_mRNA	URA8
YKL014C_mRNA	URB1
YJR041C_mRNA	URB2
YDR520C_mRNA	URC2
YNL229C_mRNA	URE2
YDR400W_mRNA	URH1
YNR012W_mRNA	URK1
YIL008W_mRNA	URM1
YPR152C_mRNA	URN1
YML029W_mRNA	USA1
YLR132C_mRNA	USB1
YGL098W_mRNA	USE1
YDL058W_mRNA	USO1
YPL230W_mRNA	USV1
YPL230W_pre-mRNA	USV1
YKR042W_mRNA	UTH1
YJL109C_mRNA	UTP10
YKL099C_mRNA	UTP11
YLR222C_mRNA	UTP13
YML093W_mRNA	UTP14
YMR093W_mRNA	UTP15
YJL069C_mRNA	UTP18
YBL004W_mRNA	UTP20
YLR409C_mRNA	UTP21
YGR090W_mRNA	UTP22
YOR004W_mRNA	UTP23
YIL091C_mRNA	UTP25
YKR060W_mRNA	UTP30
YDR324C_mRNA	UTP4
YDR398W_mRNA	UTP5
YDR449C_mRNA	UTP6
YER082C_mRNA	UTP7
YGR128C_mRNA	UTP8
YHR196W_mRNA	UTP9
YJR049C_mRNA	UTR1
YEL040W_mRNA	UTR2
YEL038W_mRNA	UTR4
YEL035C_mRNA	UTR5
YEL005C_mRNA	VAB2
YLR386W_mRNA	VAC14
YCL063W_mRNA	VAC17
YNL054W_mRNA	VAC7
YEL013W_mRNA	VAC8
YOR068C_mRNA	VAM10
YOR106W_mRNA	VAM3
YDL077C_mRNA	VAM6
YGL212W_mRNA	VAM7
YML115C_mRNA	VAN1
YGR094W_mRNA	VAS1
YMR088C_mRNA	VBA1
YBR293W_mRNA	VBA2
YCL069W_mRNA	VBA3
YDR119W_mRNA	VBA4
YKR105C_mRNA	VBA5
YDL128W_mRNA	VCX1
YGL258W_mRNA	VEL1
YER128W_mRNA	VFA1
YBR235W_mRNA	VHC1
YIL056W_mRNA	VHR1
YER064C_mRNA	VHR2
YDR247W_mRNA	VHS1
YIL135C_mRNA	VHS2
YOR054C_mRNA	VHS3
YGR065C_mRNA	VHT1
YLR373C_mRNA	VID22
YBR105C_mRNA	VID24
YNL212W_mRNA	VID27
YIL017C_mRNA	VID28
YGL227W_mRNA	VID30
YPL253C_mRNA	VIK1
YLR410W_mRNA	VIP1
YDL185W_mRNA	VMA1
YHR039C-A_mRNA	VMA10
YHR039C-A_pre-mRNA	VMA10
YPL234C_mRNA	VMA11
YPR036W_mRNA	VMA13
YHR026W_mRNA	VMA16
YBR127C_mRNA	VMA2
YGR105W_mRNA	VMA21
YHR060W_mRNA	VMA22
YEL027W_mRNA	VMA3
YOR332W_mRNA	VMA4
YKL080W_mRNA	VMA5
YLR447C_mRNA	VMA6
YGR020C_mRNA	VMA7
YEL051W_mRNA	VMA8
YCL005W-A_mRNA	VMA9
YCL005W-A_pre-mRNA	VMA9
YHL035C_mRNA	VMR1
YDR049W_mRNA	VMS1
YNL321W_mRNA	VNX1
YGR106C_mRNA	VOA1
YOR270C_mRNA	VPH1
YKL119C_mRNA	VPH2
YKR001C_mRNA	VPS1
YLL040C_mRNA	VPS13
YBR097W_mRNA	VPS15
YPL045W_mRNA	VPS16
YOR132W_mRNA	VPS17
YMR077C_mRNA	VPS20
YOR089C_mRNA	VPS21
YKL041W_mRNA	VPS24
YJR102C_mRNA	VPS25
YNR006W_mRNA	VPS27
YPL065W_mRNA	VPS28
YHR012W_mRNA	VPS29
YHR012W_pre-mRNA	VPS29
YDR495C_mRNA	VPS3
YPL120W_mRNA	VPS30
YLR396C_mRNA	VPS33
YLR240W_mRNA	VPS34
YJL154C_mRNA	VPS35
YLR417W_mRNA	VPS36
YLR360W_mRNA	VPS38
YPR173C_mRNA	VPS4
YDR080W_mRNA	VPS41
YGL095C_mRNA	VPS45
YOR069W_mRNA	VPS5
YKR020W_mRNA	VPS51
YDR484W_mRNA	VPS52
YJL029C_mRNA	VPS53
YDR027C_mRNA	VPS54
YJR044C_mRNA	VPS55
YDR486C_mRNA	VPS60
YDR136C_mRNA	VPS61
YGR141W_mRNA	VPS62
YLR261C_mRNA	VPS63
YDR200C_mRNA	VPS64
YLR322W_mRNA	VPS65
YOL129W_mRNA	VPS68
YPR087W_mRNA	VPS69
YJR126C_mRNA	VPS70
YML041C_mRNA	VPS71
YDR485C_mRNA	VPS72
YGL104C_mRNA	VPS73
YDR372C_mRNA	VPS74
YNL246W_mRNA	VPS75
YNL246W_pre-mRNA	VPS75
YAL002W_mRNA	VPS8
YML097C_mRNA	VPS9
YGL225W_mRNA	VRG4
YLR337C_mRNA	VRP1
YLR181C_mRNA	VTA1
YER072W_mRNA	VTC1
YFL004W_mRNA	VTC2
YPL019C_mRNA	VTC3
YJL012C_mRNA	VTC4
YIL173W_mRNA	VTH1
YJL222W_mRNA	VTH2
YMR197C_mRNA	VTI1
YOR359W_mRNA	VTS1
YML076C_mRNA	WAR1
YEL002C_mRNA	WBP1
YOR043W_mRNA	WHI2
YNL197C_mRNA	WHI3
YDL224C_mRNA	WHI4
YOR083W_mRNA	WHI5
YDR374W-A_mRNA	WIP1
YOL097C_mRNA	WRS1
YNL283C_mRNA	WSC2
YOL105C_mRNA	WSC3
YHL028W_mRNA	WSC4
YHR134W_mRNA	WSS1
YOR230W_mRNA	WTM1
YOR229W_mRNA	WTM2
YFL010C_mRNA	WWM1
YIL101C_mRNA	XBP1
YLR090W_mRNA	XDJ1
YGR194C_mRNA	XKS1
YJR133W_mRNA	XPT1
YGL173C_mRNA	XRN1
YDR369C_mRNA	XRS2
YLR070C_mRNA	XYL2
YJR067C_mRNA	YAE1
YNL107W_mRNA	YAF9
YPL252C_mRNA	YAH1
YJL141C_mRNA	YAK1
YAL004W_mRNA	YAL004W
YAL016C-A_mRNA	YAL016C-A
YAL016C-B_mRNA	YAL016C-B
YAL019W-A_mRNA	YAL019W-A
YAL026C-A_mRNA	YAL026C-A
YAL031W-A_mRNA	YAL031W-A
YAL034C-B_mRNA	YAL034C-B
YAL037C-A_mRNA	YAL037C-A
YAL037C-B_mRNA	YAL037C-B
YAL037W_mRNA	YAL037W
YAL042C-A_mRNA	YAL042C-A
YAL044W-A_mRNA	YAL044W-A
YAL045C_mRNA	YAL045C
YAL047W-A_mRNA	YAL047W-A
YAL056C-A_mRNA	YAL056C-A
YAL059C-A_mRNA	YAL059C-A
YAL063C-A_mRNA	YAL063C-A
YAL064W_mRNA	YAL064W
YAL064W-B_mRNA	YAL064W-B
YAL065C_mRNA	YAL065C
YAL066W_mRNA	YAL066W
YAL067W-A_mRNA	YAL067W-A
YAL068W-A_mRNA	YAL068W-A
YAL069W_mRNA	YAL069W
YML007W_mRNA	YAP1
YHR161C_mRNA	YAP1801
YGR241C_mRNA	YAP1802
YHL009C_mRNA	YAP3
YIR018W_mRNA	YAP5
YDR259C_mRNA	YAP6
YOL028C_mRNA	YAP7
YAR009C_mRNA	YAR009C
YAR010C_mRNA	YAR010C
YAR019W-A_mRNA	YAR019W-A
YAR023C_mRNA	YAR023C
YAR028W_mRNA	YAR028W
YAR029W_mRNA	YAR029W
YAR030C_mRNA	YAR030C
YAR035C-A_mRNA	YAR035C-A
YAR047C_mRNA	YAR047C
YAR053W_mRNA	YAR053W
YAR060C_mRNA	YAR060C
YAR061W_mRNA	YAR061W
YAR064W_mRNA	YAR064W
YAR066W_mRNA	YAR066W
YAR068W_mRNA	YAR068W
YAR069C_mRNA	YAR069C
YAR070C_mRNA	YAR070C
YAR075W_mRNA	YAR075W
YPL239W_mRNA	YAR1
YAR035W_mRNA	YAT1
YER024W_mRNA	YAT2
YBL005W-B_pre-mRNA	YBL005W-B
YBL006W-A_mRNA	YBL006W-A
YBL008W-A_mRNA	YBL008W-A
YBL010C_mRNA	YBL010C
YBL012C_mRNA	YBL012C
YBL028C_mRNA	YBL028C
YBL029C-A_mRNA	YBL029C-A
